Date,Close,Open,High,Low,Volume,Change,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,Return,Roll_Return_20,Roll_Vol_20,Regime,Regime_Bear,Regime_Bull,Regime_Sideways
2019-10-28,33861.59,33657.46,34008.35,33572.36,,0.61,59.99420100209564,33603.14234120436,33168.26283709983,434.8795041045305,520.7639019860677,-85.88439788153721,0.006064925873788374,0.0027541358919591584,0.009855909609848237,Bull,False,True,False
2019-10-29,33797.51,33861.59,34016.55,33715.97,,-0.19,58.949070573945534,33633.04505794215,33214.873738055394,418.1713198867583,500.2453855662058,-82.07406567944759,-0.0018924096594399309,0.0023860174500515974,0.009886579410076946,Bull,False,True,False
2019-10-30,33761.41,33797.51,33951.48,33670.7,,-0.11,58.3325584447178,33652.79351056644,33255.35790560685,397.4356049595881,479.6834294448824,-82.24782448529425,-0.0010681260246686586,0.0021635950294270232,0.009913036675255196,Bull,False,True,False
2019-10-31,34203.68,33761.41,34306.0,33761.41,,1.31,63.38487084380248,33737.5452781716,33325.603986673006,411.9412914985951,466.1350018556249,-54.19371035702983,0.01309986757069681,0.0022177544399084926,0.009972482528358188,Bull,False,True,False
2019-11-01,34377.61,34203.68,34489.51,34108.1,,0.51,65.17332210654456,33836.01677383751,33403.53035803056,432.4864158069468,459.4052846458893,-26.91886883894256,0.005085125343238017,0.002042925682377439,0.009885311944124201,Bull,False,True,False
2019-11-04,35277.46,34377.61,35309.01,34377.61,,2.62,72.62360960536209,34057.7772701702,33542.339961139405,515.4373090307927,470.6116895228701,44.82561950792263,0.026175467113624284,0.0024382274281811167,0.010693390051949267,Bull,False,True,False
2019-11-05,35358.31,35277.46,35608.77,35243.22,,0.23,73.17878976794452,34257.85922860555,33676.85626031426,581.0029682912864,492.6899452765533,88.31302301473306,0.002291831668152833,0.0027909509158531853,0.010558867352683615,Bull,False,True,False
2019-11-06,35653.33,35358.31,35985.21,35358.31,,0.83,75.15845803658215,34472.54703958931,33823.261722513205,649.2853170761082,524.0090196364644,125.27629743964384,0.008343724572809075,0.00313775966910933,0.010624742437156456,Bull,False,True,False
2019-11-07,35758.52,35653.33,35834.24,35458.1,,0.3,75.8430991084243,34670.38903349865,33966.61418751223,703.7748459864233,559.9621849064562,143.81266107996714,0.002950355548836381,0.0025336310013752807,0.010249668866301765,Bull,False,True,False
2019-11-08,35978.16,35758.52,36048.52,35758.52,,0.61,77.2528215002959,34871.58456680655,34115.61758102984,755.9669857767149,599.1631450805079,156.80384069620698,0.006142312377581893,0.0021824740952232856,0.009983089115476958,Bull,False,True,False
2019-11-11,36803.1,35978.16,36817.73,35978.16,,2.29,81.59674877697094,35168.74078729785,34314.6903528054,854.0504344924484,650.140602962896,203.90983152955243,0.022928910205524566,0.0037486791520089545,0.010669797378223366,Bull,False,True,False
2019-11-12,36765.56,36803.1,37171.04,36672.22,,-0.1,80.84019646983327,35414.40528155972,34496.23625259759,918.1690289621256,703.746288162742,214.42274079938363,-0.0010200227698210496,0.0038479284357635702,0.01061274843912395,Bull,False,True,False
2019-11-13,37166.96,36765.56,37289.41,36481.03,,1.09,82.68848191053732,35684.02908439668,34694.06764129407,989.961443102613,760.9893191507161,228.97212395189683,0.01091782635705818,0.004104002355007829,0.010723446520041837,Bull,False,True,False
2019-11-14,37243.2,37166.96,37507.02,37130.01,,0.21,83.02346073656351,35923.90153295104,34882.89226045747,1041.0092724935676,816.9933098192864,224.01596267428116,0.0020512842589224256,0.00476449806896515,0.010123953910594917,Bull,False,True,False
2019-11-15,37583.89,37243.2,37634.75,37225.61,,0.91,84.46964846051439,36179.28437403549,35082.96616709025,1096.3182069452378,872.8582892444767,223.45991770076105,0.009147710186020674,0.0052637880131448265,0.01007924436890116,Bull,False,True,False
2019-11-18,38411.56,37583.89,38452.73,37583.89,,2.2,87.30011384133476,36522.71139341464,35329.52867323171,1193.1827201829292,936.9231754321672,256.25954475076185,0.02202193546224196,0.007524342302683629,0.00826946146545336,Bull,False,True,False
2019-11-19,38564.37,38411.56,38911.46,38393.61,,0.4,87.74422983576731,36836.8127175047,35569.14654928862,1267.6661682160775,1003.0717739889494,264.5943942271281,0.003978229470503303,0.0075506212656820445,0.008256666504904753,Bull,False,True,False
2019-11-20,38037.68,38564.37,38661.71,37977.63,,-1.37,77.66330380522196,37021.56153019628,35752.000878970946,1269.5606512253362,1056.3695494362269,213.19110178910933,-0.013657425234743892,0.0065051934660292025,0.009523133743970909,Bull,False,True,False
2019-11-21,37101.31,38037.68,38096.56,37033.45,,-2.46,63.66012985813811,37033.8305255507,35851.94970275088,1181.8808227998234,1081.4718041089463,100.40901869087702,-0.024616906183552834,0.004791703132331293,0.011749731227428306,Bull,False,True,False
2019-11-22,37925.79,37101.31,37948.37,36953.96,,2.22,68.9660947222622,37171.05506008136,36005.56750254711,1165.487557534252,1098.2749547940075,67.21260274024462,0.022222395920791005,0.006058350602878171,0.012209493651910007,Bull,False,True,False
2019-11-25,38212.28,37925.79,38293.08,37839.03,,0.76,70.57387992460392,37331.24351237653,36169.02768754362,1162.2158248329142,1111.063128801789,51.15269603112529,0.007553962620158838,0.006132802440196694,0.012214074969897012,Bull,False,True,False
2019-11-26,37795.05,38212.28,38568.05,37535.89,,-1.09,65.27042613712307,37402.598356626295,36289.47378476261,1113.1245718636856,1111.4754174141683,1.6491544495172548,-0.010918741305151025,0.00568148585791114,0.012683944060652479,Bull,False,True,False
2019-11-27,38122.72,37795.05,38122.72,37671.63,,0.87,67.34581499274945,37513.38630176072,36425.26980070612,1088.1165010545956,1106.8036341422537,-18.68713308765814,0.008669653830329693,0.006168374850661057,0.012597821388892205,Bull,False,True,False
2019-11-28,38706.27,38122.72,38847.19,38122.72,,1.53,70.70351310341789,37696.9068707206,36594.23277843159,1102.6740922890094,1105.977725771605,-3.303633482595614,0.015307144925650551,0.006278738718408744,0.01267119587816087,Bull,False,True,False
2019-11-29,39287.65,38706.27,39452.76,38706.27,,1.5,73.61446723690105,37941.63658291743,36793.74516521444,1147.8914177029949,1114.3604641578831,33.530953545111515,0.01502030549572475,0.006775497726033081,0.012815861433296076,Bull,False,True,False
2019-12-02,40124.22,39287.65,40144.12,39287.65,,2.13,77.13506684279963,38277.41864708399,37040.44700482819,1236.9716422557976,1138.882699777466,98.08894247833156,0.021293459904066614,0.006531397365555197,0.012468698693581495,Bull,False,True,False
2019-12-03,39788.73,40124.22,40444.05,39725.7,,-0.84,72.93232417968797,38509.92808599414,37244.02352298906,1265.9045630050823,1164.2870724229897,101.61749058209284,-0.008361284032437188,0.005998741580525696,0.012880103165098663,Bull,False,True,False
2019-12-04,40270.52,39788.73,40306.55,39659.43,,1.21,75.03590700117523,38780.78838045658,37468.20844721209,1312.5799332444876,1193.9456445872893,118.63428865719834,0.012108705153444088,0.006186990609557447,0.012943537401909089,Bull,False,True,False
2019-12-05,40641.1,40270.52,40809.31,40270.52,,0.92,76.54577380618085,39066.99016807864,37703.23745112231,1363.7527169563327,1227.9070590610982,135.84565789523458,0.009202265081255545,0.006499586086178405,0.01293674856246645,Bull,False,True,False
2019-12-06,40732.25,40641.1,40987.76,40595.96,,0.22,76.91560263832875,39323.18398837424,37927.60875103917,1395.5752373350624,1261.4406947158911,134.13454261917127,0.00224280346742578,0.0063046106406705995,0.012971754840653877,Bull,False,True,False
2019-12-09,40442.8,40732.25,40916.39,40314.94,,-0.71,72.98022495179208,39495.43260554743,38113.91921392516,1381.5133916222694,1285.4552340971668,96.05815752510262,-0.007106162807112182,0.004802856990038762,0.012681188465756232,Bull,False,True,False
2019-12-10,40664.6,40442.81,40704.22,40259.03,,0.55,74.07485130356596,39675.30451238628,38302.85853141218,1372.445980974102,1302.8533834725538,69.5925975015482,0.005484288921637326,0.00512807257461168,0.012607185491713977,Bull,False,True,False
2019-12-11,40531.42,40664.6,40911.19,40450.98,,-0.33,72.1838731846499,39807.01458740378,38467.93715871498,1339.0774286887972,1310.0981925158026,28.97923617299466,-0.003275084471505929,0.004418427033183475,0.01266346019483693,Bull,False,True,False
2019-12-12,40514.17,40531.42,40769.88,40172.32,,-0.04,71.92775113455733,39915.8077278032,38619.509961773125,1296.2977660300749,1307.3381072186571,-11.04034118858226,-0.00042559574769396313,0.004294583032852656,0.012699887490338214,Bull,False,True,False
2019-12-13,40916.59,40514.17,41077.82,40514.17,,0.99,74.2253524152442,40069.77423121809,38789.66403867881,1280.1101925392795,1301.8925242827818,-21.78233174350225,0.009932821035208095,0.004333838575312027,0.012716880136532672,Bull,False,True,False
2019-12-16,41644.88,40916.59,41699.04,40916.59,,1.78,77.77122033021809,40312.09819564608,39001.16151729519,1310.9366783508813,1303.7013550964018,7.235323254479454,0.017799381620022592,0.004122710883201058,0.012439796807639618,Bull,False,True,False
2019-12-17,41768.66,41644.88,42056.14,41025.71,,0.3,78.31719941796021,40536.18462708514,39206.16140490296,1330.0232221821789,1308.9657285135572,21.05749366862165,0.0029722741427038457,0.0040724131168110855,0.012442445140052383,Bull,False,True,False
2019-12-18,41603.71,41768.66,41920.62,41389.6,,-0.39,75.65059104926532,40700.41929984127,39383.757597132375,1316.6617027088942,1310.5049233526247,6.156779356269453,-0.0039491331539006636,0.004557827720853247,0.011891526992481933,Bull,False,True,False
2019-12-19,40655.37,41603.71,41796.33,40414.36,,-2.28,62.47914144856264,40693.48863832722,39477.9511084559,1215.537529871326,1291.511444656365,-75.97391478503891,-0.022794601731431996,0.004648942943459289,0.011660965313745482,Bull,False,True,False
2019-12-20,40832.99,40655.37,41054.42,40493.99,,0.44,63.75210656142801,40714.95038627688,39578.324359681385,1136.6260265954988,1260.534361044192,-123.90833444869304,0.00436891854630761,0.003756269074735119,0.01090364246314429,Bull,False,True,False
2019-12-23,40008.29,40832.99,40832.99,39931.78,,-2.02,54.50567301357371,40606.23340377274,39610.17366637165,996.0597374010904,1207.6394363155716,-211.57969891448124,-0.020196904512748026,0.002368725718089776,0.012095509122317643,Bull,False,True,False
2019-12-24,40328.32,40008.29,40488.68,39455.33,,0.8,57.10559175294094,40563.47749550001,39663.36969108486,900.1078044151509,1146.1331099354877,-246.0253055203366,0.007999092188143875,0.003314617392754521,0.011736079106581221,Bull,False,True,False
2019-12-26,41127.79,40328.32,41148.72,40328.32,,1.98,62.82156055077714,40650.29480388462,39771.84526952302,878.4495343616,1092.59639482071,-214.14686045911003,0.01982403432625013,0.0038723364175505424,0.012257412204665469,Bull,False,True,False
2019-12-27,40848.53,41127.79,41289.68,40726.65,,-0.68,59.82276474736208,40680.79252636391,39851.5996940028,829.1928323611137,1039.9156823287908,-210.72284996767712,-0.006790056066713124,0.0027674763679323587,0.012168026217213872,Bull,False,True,False
2019-12-30,40887.62,40848.53,41295.28,40815.8,,0.1,60.109807066909845,40712.612137692544,39928.341938891484,784.2701988010595,988.7865856232446,-204.51638682218515,0.0009569499808195214,0.0020643085921870975,0.01182418054171843,Bull,False,True,False
2019-12-31,40735.08,40887.62,40997.5,40689.02,,-0.37,58.35767585820654,40716.06873189369,39988.10031378841,727.9684181052799,936.6229521196516,-208.65453401437185,-0.003730713599862323,0.0008130999169906506,0.010975871199646483,Bull,False,True,False
2020-01-01,41400.0,40735.08,41544.05,40735.08,,1.63,63.3698923767641,40821.28892698696,40092.68547573001,728.6034512569531,895.0190519471121,-166.41560069015895,0.016323031647415442,0.002047315700983282,0.011273742461403845,Bull,False,True,False
2020-01-02,42480.76,41400.0,42543.73,41400.0,,2.61,69.74438227455545,41076.59216898897,40269.5798849352,807.0122840537733,877.4176983684443,-70.40541431467102,0.026105314009661873,0.0027471461437941712,0.012317314694893474,Bull,False,True,False
2020-01-03,42323.3,42480.76,42835.08,42077.45,,-0.37,67.890667177369,41268.3933737599,40421.70730086593,846.6860728939719,871.2713732735499,-24.58530037957803,-0.003706619184779214,0.002101701930492433,0.012299463288113889,Bull,False,True,False
2020-01-06,41296.24,42323.3,42323.3,41207.16,,-2.43,57.209635825681154,41272.67747010453,40486.48750080178,786.1899693027444,854.2550924793888,-68.06512317664442,-0.024267011315280307,0.000776211191357129,0.013638972335381937,Bear,True,False,False
2020-01-07,41904.47,41296.24,41967.94,41296.24,,1.47,61.11157236803763,41369.87632085768,40591.52324148313,778.3530793745449,839.0746898584201,-60.72161048387522,0.014728459540142236,0.0018679423087198499,0.013847108074333241,Bull,False,True,False
2020-01-08,41357.56,41904.47,41939.47,41173.95,,-1.31,56.153175853288296,41367.981502264185,40648.266705076974,719.7147971872109,815.2027113241784,-95.48791413696743,-0.013051352278169892,0.000941160248729489,0.014207919449959609,Bear,True,False,False
2020-01-09,42523.07,41357.56,42556.01,41357.56,,2.82,63.03619916299748,41545.68742499277,40787.14102321942,758.5464017733539,803.8714494140136,-45.3250476406597,0.028181304699793852,0.002513979707294478,0.015407120800774311,Bull,False,True,False
2020-01-10,43207.05,42523.07,43241.78,42523.07,,1.61,66.3723780959219,41801.28166730158,40966.393540017976,834.8881272836006,810.074784987931,24.8133422956696,0.016084915788065146,0.0033395052840824333,0.015681211366871617,Bull,False,True,False
2020-01-13,43218.67,43207.05,43453.34,43037.72,,0.03,66.42781509703991,42019.34141079364,41133.228833349975,886.1125774436659,825.282343479078,60.83023396458793,0.0002689375923603521,0.0028563111119400465,0.015616109175620584,Bull,False,True,False
2020-01-14,43207.04,43218.67,43468.22,43095.41,,-0.03,66.30998918765363,42202.06427067154,41286.844475324055,915.2197953474896,843.2698338527605,71.94996149472922,-0.0002690966658621674,0.0019528871976458085,0.015223845167684134,Bull,False,True,False
2020-01-15,42993.03,43207.04,43239.88,42877.9,,-0.5,64.05831585475885,42323.75130595284,41413.22858826302,910.522717689826,856.7204106201737,53.80230706965244,-0.004953128008769014,0.0015566170900721654,0.015298876925460076,Bull,False,True,False
2020-01-16,43065.1,42993.02,43205.26,42805.73,,0.17,64.49555028326185,42437.80495119087,41535.58943357687,902.2155176140004,865.8194320189391,36.39608559506132,0.0016763182311179126,0.0018378896593230943,0.01524393896098246,Bull,False,True,False
2020-01-17,43167.77,43065.09,43246.61,43017.5,,0.24,65.1460419772057,42550.10726639228,41656.49169775636,893.6155686359125,871.3786593423339,22.23690929357861,0.002384065054997997,0.003096822998644594,0.01409930240578764,Bull,False,True,False
2020-01-20,42747.63,43167.76,43302.61,42632.58,,-0.97,60.279051131625984,42580.49537925501,41737.31675718182,843.1786220731883,865.7386518885048,-22.56002981531651,-0.009732724206045429,0.002391740861026942,0.01438210232097038,Bull,False,True,False
2020-01-21,42626.48,42747.62,42965.41,42338.79,,-0.28,58.91229046044507,42587.5699362927,41803.18070109428,784.3892351984177,849.4687685504875,-65.0795333520698,-0.002834075245808809,0.0032598823243739027,0.013440005753442974,Bull,False,True,False
2020-01-22,42561.27,42626.47,42675.42,42144.47,,-0.15,58.14803843223166,42583.52379224767,41859.33546397619,724.1883282714771,824.4126804946854,-100.22435222320836,-0.0015298002556158874,0.0027834377021859146,0.013432055722908363,Bull,False,True,False
2020-01-23,42506.95,42561.27,42906.14,42439.68,,-0.13,57.479123222254216,42571.74320882495,41907.306911089065,664.4362977358833,792.417403942925,-127.98110620704176,-0.0012762777050591145,0.0017284221006204526,0.012838717134256985,Bull,False,True,False
2020-01-24,42633.03,42506.95,42707.43,42250.56,,0.3,58.66761874851225,42581.1719459288,41961.06417693432,620.1077689944796,757.955476953236,-137.84770795875647,0.0029661031901841994,0.0022162300634653185,0.012682413740534032,Bull,False,True,False
2020-01-27,42539.23,42633.02,42738.56,42472.16,,-0.22,57.38257852614176,42574.71933886284,42003.89127493919,570.8280639236473,720.5299943473183,-149.701930423671,-0.002200172026243452,0.00205837396311217,0.012718509507093865,Bull,False,True,False
2020-01-28,42299.19,42539.23,42539.23,42153.29,,-0.56,54.11588431274865,42532.33020980701,42025.76525457332,506.56495523369085,677.7369865245928,-171.17203129090194,-0.0056427913716351474,0.001962770074523529,0.01277139239037526,Bull,False,True,False
2020-01-29,41898.7,42299.19,42429.49,41790.81,,-0.95,49.09417959281895,42434.84863906747,42016.35301349381,418.4956255736615,625.8887143344066,-207.39308876074503,-0.009468030002465877,0.0006732169920294628,0.012545177188437567,Bear,True,False,False
2020-01-30,41903.51,41898.7,41982.7,41548.04,,0.01,49.155205043600695,42353.10423305709,42007.99427175353,345.10996130356216,569.7329637282377,-224.62300242467552,0.00011480069787372926,-0.0006263086735599444,0.011026267379187594,Bear,True,False,False
2020-01-31,41630.94,41903.5,42137.4,41558.74,,-0.65,45.804261566250666,42242.002043356006,41980.06432569771,261.93771765829297,508.1739145142488,-246.23619685595577,-0.006504705691718904,-0.0007662129989069288,0.011085003260170801,Bear,True,False,False
2020-02-03,40409.38,41630.93,41630.93,40233.64,,-2.93,34.46475379061992,41960.06019053201,41863.71733860899,96.34285192301468,425.8077019960019,-329.46485007298725,-0.029342599518531243,-0.0010199924090694757,0.011692784355079864,Bear,True,False,False
2020-02-04,40884.25,40409.38,40953.29,40349.0,,1.18,40.61907153386506,41794.55093045016,41791.16420241573,3.386728034427506,341.3235072036871,-337.9367791692596,0.011751479483228966,-0.001168841411915139,0.011499099618070297,Bear,True,False,False
2020-02-06,40724.41,40884.25,41162.91,40684.18,,-0.39,39.2818828400487,41629.913864227055,41712.14537260716,-82.23150838010042,256.6125040869296,-338.84401246703004,-0.003909573980200087,-0.0007117524970166489,0.011179152339350051,Bear,True,False,False
2020-02-07,40143.63,40724.4,40869.49,40046.48,,-1.43,34.799155962316505,41401.25480819212,41595.959048710334,-194.70424051821465,166.34915516590078,-361.05339568411546,-0.014261225638382613,-0.002833879013925472,0.00927136662456995,Bear,True,False,False
2020-02-10,39296.7,40143.63,40150.34,39196.19,,-2.11,29.510481592539136,41077.47714539333,41425.64356362068,-348.1664182273525,63.44604048725013,-411.61245871460267,-0.021097494172799047,-0.004692999511968682,0.009002101520853551,Bear,True,False,False
2020-02-11,39714.46,39296.7,39985.96,39084.86,,1.06,34.77609460100501,40867.78219994821,41298.88922557471,-431.1070256265011,-35.46457273550013,-395.64245289100097,0.010630918117806365,-0.004174900485696381,0.009582198142827283,Bear,True,False,False
2020-02-12,40531.13,39714.46,40637.79,39714.46,,2.06,43.63955377267296,40815.98955380233,41242.01817182843,-426.0286180261028,-113.57738179362066,-312.45123623248213,0.020563542850639216,-0.003133268509871312,0.011049141989752395,Bear,True,False,False
2020-02-13,40455.44,40531.13,40787.09,40323.42,,-0.19,43.05556787846236,40760.52039167889,41183.75312206336,-423.2327303844722,-175.50845151179098,-247.72427887268125,-0.0018674534857526792,-0.0029789847837204952,0.011043935142494648,Bear,True,False,False
2020-02-14,40243.26,40455.44,40603.16,40094.29,,-0.52,41.3836998425799,40680.94186988213,41114.08696487348,-433.1450949913488,-227.03578020770252,-206.1093147836462,-0.005244782901879241,-0.003325039840370353,0.010998728343022604,Bear,True,False,False
2020-02-17,40276.93,40243.26,40521.69,40047.93,,0.08,41.77010422241767,40618.78619759257,41052.07533784582,-433.28914025324775,-268.2864522168116,-165.00268803643615,0.0008366618410138305,-0.0034024100010695613,0.010961834838373381,Bear,True,False,False
2020-02-18,40175.35,40276.93,40600.8,40065.86,,-0.25,40.894242431710246,40550.56524411679,40987.13272022761,-436.56747611081664,-301.94265699561265,-134.624819115204,-0.00252203929147532,-0.0030418757553410556,0.010860786811803573,Bear,True,False,False
2020-02-19,40574.52,40175.35,40644.06,40175.35,,0.99,45.71162597990513,40554.25059117575,40956.56881502556,-402.31822384981206,-322.01777036645257,-80.30045348335949,0.009935694399675343,-0.002403387273066848,0.011242302415651146,Bear,True,False,False
2020-02-20,40481.65,40574.52,40697.05,40445.78,,-0.23,44.796816154642514,40543.0812694564,40921.389643542185,-378.3083740857837,-333.27589111031887,-45.03248297546486,-0.002288874889955439,-0.0024413410047838258,0.01124047914690463,Bear,True,False,False
2020-02-21,40249.22,40481.65,40527.08,40171.1,,-0.57,42.50416960160485,40497.87184338619,40871.5992995761,-373.7274561899103,-341.3662041262372,-32.36125206367308,-0.005741613792916045,-0.002664607809176672,0.011260449005380698,Bear,True,False,False
2020-02-24,39143.73,40249.22,40249.22,39079.78,,-2.75,33.67620758837042,40289.54232901908,40743.60898108898,-454.0666520699015,-363.9062937149701,-90.16035835493142,-0.027466122324854902,-0.004186219084928627,0.012452564146594507,Bear,True,False,False
2020-02-25,38858.45,39143.73,39247.75,38693.02,,-0.73,31.838474793241687,40069.37427840076,40603.9675750824,-534.5932966816399,-398.04369430830405,-136.54960237333586,-0.007288012665119248,-0.004440611116872417,0.012461822028335897,Bear,True,False,False
2020-02-26,38338.33,38858.45,38976.83,38074.16,,-1.34,28.75724956286092,39803.05977403141,40436.142569520736,-633.0827954893248,-445.0515145445082,-188.03128094481656,-0.013384990909313,-0.00482772109375631,0.012620373601265484,Bear,True,False,False
2020-02-27,38087.32,38338.33,38338.33,36918.22,,-0.65,27.380108257129063,39539.09980879581,40262.1557125192,-723.0559037233834,-500.6523923802833,-222.4035113431001,-0.0065472335388631064,-0.004681681270576171,0.012580687937336825,Bear,True,False,False
2020-02-28,37983.62,38087.32,38307.07,37758.57,,-0.27,26.808915334727654,39299.795222827226,40093.37528936963,-793.5800665424031,-559.2379272127073,-234.34213932969575,-0.002722690911305836,-0.00482355585103515,0.012539682919223895,Bear,True,False,False
2020-03-02,39296.3,37983.62,39362.29,37983.62,,3.46,43.0148518596128,39299.25749623842,40034.33267534225,-735.0751791038347,-594.4053775909327,-140.66980151290193,0.034559107320471405,-0.002770365200425634,0.015306492195551902,Bear,True,False,False
2020-03-03,39199.68,39296.3,39866.46,39057.53,,-0.25,42.27290820497,39283.93788143251,39972.50655124283,-688.5686698103164,-613.2380360348095,-75.33063377550684,-0.0024587556589298343,-0.0014261730074455637,0.013972457445262966,Bear,True,False,False
2020-03-04,38906.4,39199.68,39262.55,38762.44,,-0.75,40.016627763734064,39225.85513044289,39893.53569559521,-667.6805651523173,-624.1265418583112,-43.55402329400613,-0.007481693728112027,-0.002387831668012613,0.013676496997978481,Bear,True,False,False
2020-03-05,39382.11,38906.4,39742.5,38906.4,,1.22,45.13218700656636,39249.89434114398,39855.65231073631,-605.7579695923268,-620.4528274051142,14.694857812787404,0.012227037196965052,-0.0015810011091543564,0.014052802705735504,Bear,True,False,False
2020-03-06,38219.67,39382.11,39382.11,38122.96,,-2.95,36.85984169938644,39091.39828866029,39734.46843586696,-643.0701472066648,-624.9762913654243,-18.093855841240497,-0.029516955795410693,-0.0023437876170057602,0.015148626164615056,Bear,True,False,False
2020-03-09,37058.95,38219.67,38219.67,35917.34,,-3.04,30.790978227123105,38778.71393655871,39536.281885062,-757.5679485032888,-651.4946227929972,-106.07332571029156,-0.030369702302505575,-0.0028073980234910867,0.015877140653066724,Bear,True,False,False
2020-03-10,37695.75,37058.95,37734.75,36913.69,,1.72,36.92662362291368,38612.10410016506,39399.94618987222,-787.8420897071628,-678.7641161758304,-109.07797353133242,0.0171834334216161,-0.0024797722583006,0.016232661258840424,Bear,True,False,False
2020-03-11,37673.25,37695.75,38333.09,37523.29,,-0.06,36.80247590949053,38467.66500783197,39272.042768400206,-804.3777605682335,-703.886845054311,-100.49091551392246,-0.0005968842641411731,-0.0035377936140396195,0.015315367671833783,Bear,True,False,False
2020-03-12,35956.69,37673.25,37673.25,35895.77,,-4.56,28.83701972361881,38081.36116047321,39026.461081852045,-945.0999213788382,-752.1294603192165,-192.9704610596217,-0.04556442568666086,-0.005722642224085028,0.01795407262080923,Bear,True,False,False
2020-03-13,36060.88,35956.69,36212.38,34266.91,,0.29,29.829766016363195,37770.51790501579,38806.788409122266,-1036.2705041064764,-808.9576690766685,-227.312835029808,0.0028976527038500066,-0.005315520443798566,0.018057498693173992,Bear,True,False,False
2020-03-16,33684.91,36060.88,36060.88,33618.9,,-6.59,22.21795722235646,37141.96284270567,38427.39000844655,-1285.4271657408826,-904.2515684095114,-381.1755973313713,-0.06588774317210211,-0.008651740694454364,0.022482659318016122,Sideways,False,False,True
2020-03-17,32616.93,33684.91,33893.84,32416.41,,-3.17,19.775272827459005,36445.80394382787,37996.98556337644,-1551.1816195485662,-1033.6375786373223,-517.5440409112439,-0.03170499787590353,-0.010110888623675773,0.02300483542304564,Sideways,False,False,True
2020-03-18,30416.05,32616.93,32616.93,30378.68,,-6.75,15.896583790148242,35518.149490931275,37435.43478090411,-1917.2852899728316,-1210.3671209044242,-706.9181690684072,-0.06747661413873107,-0.013981504050596094,0.025797342071658614,Sideways,False,False,True
2020-03-19,30129.83,30416.05,30515.62,28452.44,,-0.94,15.471587010035831,34689.17726155723,36894.27887120751,-2205.101609650272,-1409.3140186535938,-795.7875909966779,-0.009410163384134251,-0.014337568475305035,0.025676323563067018,Sideways,False,False,True
2020-03-20,30667.41,30129.83,30928.05,29903.81,,1.78,19.808095234181536,34070.443836702274,36433.02932519214,-2362.5854884898654,-1599.9683126208483,-762.617175869017,0.017842118591442357,-0.013158381856087115,0.026616210378900728,Sideways,False,False,True
2020-03-24,28564.83,30667.41,30667.41,28510.45,,-6.86,16.288367115545412,33223.42632336346,35850.19974554828,-2626.773422184815,-1805.3293345336417,-821.4440876511733,-0.06856072945188385,-0.015213112212438562,0.029236153527692908,Sideways,False,False,True
2020-03-25,27228.8,28564.83,28787.6,27169.14,,-4.68,14.522506768728562,32301.176119769083,35211.57754217433,-2910.401422405248,-2026.3437521079632,-884.0576702972849,-0.046771851959210076,-0.017187304177143103,0.029996051461292132,Sideways,False,False,True
2020-03-26,27267.2,27228.8,28191.33,27046.71,,0.14,14.80838123934683,31526.718255189226,34623.1051316429,-3096.386876453674,-2240.352376977105,-856.0344994765692,0.0014102714772594727,-0.01644754105781448,0.03027589470769858,Sideways,False,False,True
2020-03-27,28109.57,27267.2,28273.09,27156.53,,3.09,21.046469317704293,31001.003139006265,34140.6210478175,-3139.617908811233,-2420.205483343931,-719.412425467302,0.030893161013965553,-0.014575521330173046,0.0320271291524011,Sideways,False,False,True
2020-03-30,28023.39,28109.57,28114.1,27467.35,,-0.31,20.878034248566763,30542.908809928376,33687.49282205324,-3144.584012124862,-2565.0811891001176,-579.5028230247444,-0.00306585977658147,-0.01459267977343683,0.03202053606264458,Sideways,False,False,True
2020-03-31,29231.63,28023.39,29334.55,28023.39,,4.31,29.407875068434933,30341.17360840093,33357.42890930855,-3016.255300907622,-2655.3160114616185,-360.9392894460034,0.043115411804210746,-0.014164864549249862,0.03276041016285524,Sideways,False,False,True
2020-04-01,29505.57,29231.63,29691.23,28902.08,,0.94,31.21839410224392,30212.61920710848,33072.10602713755,-2859.486820029073,-2696.1501731751096,-163.33664685396343,0.009371355617185939,-0.013573358985444072,0.03308805485245497,Sideways,False,False,True
2020-04-02,30782.66,29505.57,30842.0,29460.38,,4.33,39.06472071220789,30300.31779063025,32902.517432534776,-2602.1996419045245,-2677.3600669209927,75.16042501646825,0.04328301402074253,-0.011035123598001345,0.03544324899910027,Sideways,False,False,True
2020-04-03,31621.79,30782.67,31817.1,30782.67,,2.73,43.61608624024477,30503.621207456366,32807.64873382849,-2304.027526372127,-2602.69355881122,298.6660324390928,0.027259827448310237,-0.010283484085434086,0.03611555285635532,Sideways,False,False,True
2020-04-06,30579.15,31621.79,31915.41,30503.27,,-3.3,39.65295640781934,30515.241021693848,32642.574753544905,-2127.3337318510567,-2507.621593419187,380.2878615681302,-0.03297220049845373,-0.010456246320586237,0.03622051213487344,Sideways,False,False,True
2020-04-07,31231.55,30579.15,31303.13,30579.15,,2.13,43.13474842733586,30625.44240297172,32538.05440143047,-1912.6119984587492,-2388.6196744271,476.0076759683502,0.021334798383866094,-0.007871021286267654,0.03656791915242898,Sideways,False,False,True
