Date,Close,Open,High,Low,Volume,Change,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist
2026-04-08,165811.02,164594.39,165924.14,162956.77,486660000.0,9.32,58.90562221265855,154306.5963013453,156629.23259106596,-2322.6362897206564,-4046.863405610969,1724.2271158903127
2026-04-09,165517.52,166382.34,166962.17,161993.0,456730000.0,-0.18,58.56299503505997,156031.35379344603,157287.624250987,-1256.270457540959,-3488.744815996967,2232.4743584560083
2026-04-10,167191.38,166221.33,168290.3,166221.33,452220000.0,1.01,59.992234710746935,157748.28090214665,158021.23578795092,-272.954885804269,-2845.586829958428,2572.631944154159
2026-04-13,160591.33,161837.7,163612.13,160158.92,324640000.0,-3.95,52.328079673022145,158185.67307104717,158211.61313699157,-25.9400659443927,-2281.657477155621,2255.7174112112284
2026-04-14,165634.84,163416.55,165763.81,163416.55,358200000.0,3.14,56.86318768092492,159331.69875242453,158761.48179351073,570.2169589138066,-1711.2825899417358,2281.4995488555423
2026-04-15,168519.94,169403.08,170640.27,168182.98,600690000.0,1.74,59.25128267709988,160745.2743289746,159484.33054954695,1260.9437794276455,-1116.8373160678595,2377.781095495505
2026-04-16,169911.95,170006.75,170899.16,168941.31,405310000.0,0.83,60.39065936768443,162155.53212451696,160256.74680513606,1898.7853193808987,-513.7127889781079,2412.4981083590064
2026-04-17,173939.02,171064.39,174404.03,170758.27,704340000.0,2.37,63.564664788150274,163968.3764130528,161270.24852327412,2698.127889778698,128.6553467732532,2569.4725430054445
2026-04-20,172196.7,172249.27,174523.77,169226.56,597870000.0,-1.0,61.276804057781035,165234.2723495062,162079.61529932788,3154.657050178328,733.8556874542683,2420.80136272406
2026-04-21,173155.8,173405.56,175298.13,172837.8,524200000.00000006,0.56,62.08578181409905,166452.96891112064,162900.0734253036,3552.8954858170473,1297.6636471268241,2255.2318386902234
2026-04-22,171579.31,173343.41,173452.66,171254.81,358030000.0,-0.91,59.87167382425528,167241.63677094824,163542.97983824406,3698.65693270418,1777.8623042422953,1920.7946284618845
2026-04-23,169173.38,171561.73,171561.73,168416.02,310840000.0,-1.4,56.5567933516749,167538.8280369562,163960.04651689267,3578.781520063523,2138.046147406541,1440.7353726569822
2026-04-24,170672.05,168045.69,171641.33,166380.72,445220000.0,0.89,58.112537704009775,168020.86218511677,164457.2319600858,3563.6302250309673,2423.1629629314266,1140.4672620995407
2026-04-27,169497.36,170553.98,171306.63,169268.33,357300000.0,-0.69,56.40741934176322,168248.0156950988,164830.57477785723,3417.4409172415617,2622.018553793454,795.4223634481077
2026-04-28,168412.23,168221.05,169313.91,168170.73,592490000.0,-0.64,54.80760818132921,168273.27943431438,165095.88257209005,3177.3968622243265,2733.094215479629,444.30264674469754
2026-04-29,165823.88,168863.86,169686.03,165391.47,448990000.0,-1.54,51.08576310807694,167896.44875211216,165149.80830749078,2746.6404446213855,2735.803461307981,10.836983313404744
2026-04-30,162994.17,164357.47,164357.47,160391.19,366140000.0,-1.71,47.30380166004971,167142.25202101798,164990.1313958248,2152.1206251931726,2619.066894085019,-466.94626889184656
2026-05-04,163948.94,164713.27,167245.55,163417.84,355710000.0,0.59,48.68421673324745,166650.97324855367,164913.0061072452,1737.9671413084725,2442.8469435297097,-704.8798022212372
2026-05-05,164742.47,162616.2,164920.34,162532.98,209980000.0,0.48,49.85983264643988,166357.3573641608,164900.37380300483,1456.9835611559683,2245.6742670549615,-788.6907058989932
2026-05-06,171704.77,167389.06,172088.58,167354.44,562660000.0,4.23,58.782086292880635,167180.03623121296,165404.4031509304,1775.6330802825687,2151.666029700483,-376.0329494179141
2026-05-07,172894.28,172548.88,173274.55,171541.05,429220000.0,0.69,60.088809245299785,168059.1506571802,165959.20884345408,2099.9418137261237,2141.321186505611,-41.37937277948731
2026-05-08,171115.81,171465.06,172287.45,170393.13,431760000.0,-1.03,57.17049154198012,168529.40594069095,166341.1792994945,2188.2266411964374,2150.7022774437764,37.524363752660975
2026-05-11,170506.31,170279.55,171304.11,169583.45,634150000.0,-0.36,56.16377521077066,168833.5450267385,166649.70749953197,2183.837527206517,2157.3293273963245,26.50819981019231
2026-05-12,168916.22,170758.16,171571.56,168823.31,424800000.0,-0.93,53.51617194640195,168846.2642533941,166817.59731438145,2028.666939012648,2131.5968497195895,-102.92991070694143
2026-05-13,167451.14,169038.94,169687.3,167329.34,208510000.0,-0.87,51.124771467280006,168631.62975287193,166864.52640220505,1767.1033506668755,2058.698149909047,-291.5947992421716
2026-05-14,166498.84,167979.48,168528.88,166398.91,185040000.0,-0.57,49.57410193179582,168303.50825243007,166837.43852056024,1466.0697318698221,1940.1724663012023,-474.1027344313802
2026-05-15,165596.06,166890.05,166924.48,165291.53,264750000.0,-0.54,48.08511341606011,167886.9777520562,166745.48455607428,1141.4931959819223,1780.4366122373465,-638.9434162554242
2026-05-18,161805.02,164799.34,164939.09,161613.52,195970000.0,-2.29,42.334757919293786,166951.29194404755,166379.5242185873,571.7677254602604,1538.7028348819294,-966.935109421669
2026-05-19,162896.69,163033.72,164309.66,162563.58,169980000.0,0.67,44.39681833281313,166327.5070295787,166121.53649869194,205.97053088675602,1272.156374082895,-1066.1858431961389
2026-05-20,164831.42,163514.39,165081.7,162895.73,172530000.0,1.19,47.94926682899538,166097.33979425888,166025.97231360365,71.36748065522988,1031.998595397362,-960.631114742132
2026-05-21,168514.45,166638.56,168869.19,166638.56,270580000.0,2.23,53.9772285892231,166469.20290283446,166210.30399407746,258.8989087569935,877.3786580692882,-618.4797493122948
2026-05-22,167844.25,169539.16,169624.78,167480.67,170380000.0,-0.4,52.77940738340478,166680.7486100907,166331.3370315532,349.4115785374888,771.7852421629284,-422.3736636254396
2026-05-25,171725.3,170747.3,171920.81,170161.66,261560000.0,2.31,58.51991793691146,167456.83343930752,166730.88984403075,725.9435952767672,762.6169127856962,-36.67331750892902
2026-05-29,173962.81,172118.02,174106.34,171545.47,313690000.0,1.3,61.43102148713126,168457.7529101833,167266.5876333618,1191.165276821499,848.3265855928568,342.83869122864223
2026-06-01,170600.2,174157.61,174171.64,170396.84,246940000.0,-1.93,55.1651815386764,168787.3601547705,167513.52188274244,1273.8382720280497,933.4289228798954,340.4093491481543
2026-06-02,171021.77,170615.48,171856.36,170248.47,189720000.0,0.25,55.774220308442736,169131.11551557505,167773.39211365042,1357.7234019246243,1018.2878186888413,339.43558323578304
2026-06-03,170190.64,170462.91,171624.45,169790.34,163720000.0,-0.49,54.210717647583984,169294.11928240967,167952.44751263928,1341.6717697703862,1082.9646089051503,258.7071608652359
2026-06-04,171175.52,170598.48,171455.77,170563.41,216200000.0,0.58,55.792195474077964,169583.56554665434,168191.19362281414,1392.3719238401973,1144.8460718921597,247.5258519480376
2026-06-05,170478.94,171651.48,172102.91,170254.66,174950000.0,-0.41,54.36209092262338,169721.31546255367,168360.6563174205,1360.6591451331624,1188.0086865403603,172.65045859280212
2026-06-08,168953.7,169254.14,169360.55,168432.45,137850000.0,-0.89,51.263565828268966,169603.22077600696,168404.58547909308,1198.6352969138825,1190.1340086150649,8.501288298817599
2026-06-09,170330.56,170442.16,171022.94,170250.27,209360000.0,0.81,53.82231269563288,169715.11911815975,168547.25025841952,1167.868859740236,1185.6809788400992,-17.81211909986314
2026-06-10,169427.44,169734.3,170729.56,169346.38,163010000.0,-0.53,51.89762009729584,169670.86079228902,168612.4494985366,1058.4112937524333,1160.2270418225662,-101.81574807013294
2026-06-11,169703.59,168877.78,170138.19,168682.25,186640000.0,0.16,52.45746232252924,169675.89605501379,168693.2747208672,982.6213341465918,1124.7059002873714,-142.08456614077954
2026-06-12,172399.91,171562.23,173093.45,170946.55,320000000.0,1.59,57.64131473352628,170094.9751234732,168967.84029709926,1127.1348263739492,1125.191685504687,1.9431408692621517
2026-06-15,177039.83,176814.48,177176.73,175085.8,457430000.0,2.69,64.76177457405605,171163.41433524655,169565.7654602771,1597.6488749694545,1219.6831233976404,377.96575157181405
2026-06-16,180392.98,178182.08,180503.55,177741.47,610920000.0,1.89,68.83849696653039,172583.3475144394,170367.7813521084,2215.5661623310007,1418.8597311843125,796.7064311466881
2026-06-17,180511.02,181282.13,181357.7,179564.17,526920000.0,0.07,68.97457117128369,173802.98943529488,171119.13236306334,2683.8570722315344,1671.859199393757,1011.9978728377773
2026-06-18,181398.22,181087.38,181869.34,181045.34,445720000.0,0.49,70.0337441829174,174971.48644524952,171880.54626209568,3090.9401831538416,1955.675396145774,1135.2647870080677
2026-06-19,178922.77,181585.16,182185.88,177836.16,458030000.0,-1.36,63.51801072090922,175579.37622290343,172402.19246490343,3177.183757999999,2199.977068516619,977.2066894833802
2026-06-22,178471.88,180146.06,180507.81,178337.14,230110000.0,-0.25,62.37959819387885,176024.3768039952,172851.79894898465,3172.577855010546,2394.497225815405,778.0806291951412
2026-06-23,177692.92,179307.69,179405.56,177674.38,292030000.0,-0.44,60.366665732292034,176281.0757572267,173210.40050831912,3070.675248907588,2529.7328304338416,540.9424184737463
2026-06-24,179571.27,178115.36,179919.27,177931.31,436670000.0,1.06,63.43106264826844,176787.25948688414,173681.5760262214,3105.6834606627526,2644.922956479624,460.76050418312843
2026-06-29,178414.8,179457.84,180272.02,178331.0,330970000.0,-0.64,60.33780260452147,177037.6503350558,174032.18520946425,3005.4651255915524,2717.0313903020096,288.4337352895427
2026-06-30,180301.7,179020.11,180150.41,179020.11,296020000.0,1.06,63.46810200207769,177539.8118219703,174496.59371246689,3043.2181095034175,2782.2687341422916,260.94937536112593
2026-07-01,184050.09,180733.45,184233.58,180565.84,472430000.0,2.08,68.74531685311064,178541.3930801287,175204.260104136,3337.1329759927175,2893.2415825123767,443.89139348034087
2026-07-02,184520.95,184840.56,185890.53,184214.8,423480000.0,0.26,69.34438236921697,179461.32491395506,175894.3852816074,3566.9396323476685,3027.9811924794353,538.9584398682332
2026-07-03,185372.2,184830.91,185668.66,184462.66,314710000.0,0.46,70.44721019526916,180370.69031180814,176596.44563111797,3774.2446806901717,3177.2338901215826,597.0107905685891
2026-07-06,187454.69,185910.39,187546.36,185910.39,392600000.0,1.12,73.00568120651678,181460.5364176838,177400.76002881292,4059.7763888708723,3353.742389871441,706.0339989994313
2026-07-07,186255.55,188012.67,188126.69,186189.2,395220000.0,-0.64,69.28605337508233,182198.23081496323,178056.670397049,4141.560417914239,3511.305995480001,630.2544224342382
2026-07-08,181629.38,184405.88,185215.56,179504.34,571940000.0,-2.48,57.181822351808464,182110.7153049689,178321.31555282313,3789.3997521457786,3566.924746813157,222.47500533262155
2026-07-09,181259.69,180064.8,182276.81,179411.36,470840000.0,-0.2,56.334849832235705,181979.7883349737,178538.97291928067,3440.8154156930395,3541.7028805891337,-100.88746489609412
2026-07-10,182241.78,181880.55,183477.56,181880.55,412980000.0,0.54,58.1099406303907,182020.09474497777,178813.25492525988,3206.8398197178904,3474.7302684148854,-267.890448696995
2026-07-13,179927.05,180125.8,181148.27,179448.52,365010000.0,-1.27,52.674670002855336,181698.08786113502,178895.75826412952,2802.329597005504,3340.2501341330094,-537.9205371275052
2026-07-14,173518.81,178112.05,178112.05,173349.42,409230000.0,-3.56,41.188611902906,180439.73742096042,178497.46580011994,1942.2716208404745,3060.6544314745024,-1118.382810634028
2026-07-15,175285.78,173870.27,176701.38,173870.27,248390000.0,1.02,44.7651082310065,179646.82089465883,178259.5631482592,1387.257746399613,2725.975094459525,-1338.7173480599117
2026-07-16,178123.56,175672.34,178431.73,175672.34,311880000.0,1.62,50.02178557184968,179412.47306471132,178249.48884098075,1162.984223730571,2413.376920313734,-1250.392696583163
2026-07-17,175802.8,178185.45,178694.48,175790.63,267060000.0,-1.3,46.153334675418854,178857.1387470634,178068.25263053773,788.8861165256822,2088.478759556124,-1299.5926430304416
2026-07-20,175927.73,174419.42,176129.34,173636.45,343880000.0,0.07,46.393668654943596,178406.46047828443,177909.69539864606,496.76507963836775,1770.1360235725726,-1273.370943934205
2026-07-21,176133.56,176930.75,178370.45,176062.7,448770000.0,0.12,46.814854082946525,178056.7834816253,177778.12981356116,278.6536680641293,1471.839552470884,-1193.1858844067547
2026-07-22,174429.94,175863.78,176255.64,174104.06,266160000.00000003,-0.97,43.75082926142684,177498.80756137523,177530.11575329737,-31.308191922144033,1171.2100035922783,-1202.5181955144224
2026-07-23,171739.45,174494.38,175237.59,171655.09,242210000.0,-1.54,39.368538100280475,176612.7525519329,177101.17754934944,-488.42499741652864,839.2830033905169,-1327.7080008070457
2026-07-24,171021.2,171166.52,172718.67,169512.88,228530000.0,-0.42,38.266583838438684,175752.5136977894,176650.80884199022,-898.2951442008198,491.76737387224966,-1390.0625180730694
2026-07-27,178262.34,175600.3,178588.34,175153.17,385160000.0,4.23,52.65478158708307,176138.6408212064,176770.1815203613,-631.5406991548953,267.10575926682066,-898.6464584217159
2026-07-28,177623.88,179104.13,179123.02,177434.95,478020000.0,-0.36,51.51471858442985,176367.13915640544,176833.41844477897,-466.2792883735383,120.42874973874888,-586.7080381122871
2026-07-29,176042.98,176935.03,176935.03,175631.73,193070000.0,-0.89,48.70281460593304,176317.26851695846,176774.86744886942,-457.5989319109649,4.823213408806112,-462.422145319771
2026-07-30,175547.98,175141.64,176234.3,174612.16,222460000.0,-0.28,47.822601491519805,176198.91643742638,176683.98689710133,-485.0704596749565,-93.15552120794642,-391.9149384670101
2026-07-31,176094.13,176405.33,177108.67,175934.98,210430000.0,0.31,48.91953434653709,176182.7954470531,176640.29379361236,-457.4983465592668,-166.02408627821052,-291.4742602810563
2026-08-03,178200.02,178460.72,178985.95,177759.88,255200000.0,1.2,53.020745858291185,176493.13768596802,176755.8290681596,-262.6913821915805,-185.35754546088452,-77.33383673069596
2026-08-04,177083.22,178716.2,178768.83,177043.09,263770000.0,-0.63,50.69610268029328,176583.91958043448,176780.08024829594,-196.16066786146257,-187.51816994100014,-8.642497920462432
2026-08-05,180014.94,179216.2,180202.39,178512.09,294900000.0,1.66,56.13332345458526,177111.76887575226,177019.69948916291,92.06938658934087,-131.60065863493193,223.6700452242728
2026-08-06,181776.59,180713.63,182007.05,180626.94,345780000.0,0.98,59.05529062364402,177829.43366409806,177372.0617492249,457.3719148731616,-13.806143933313237,471.17805880647484
2026-08-07,181430.02,181647.27,181647.27,180620.08,376060000.0,-0.19,58.23348445202561,178383.37002346758,177672.65124928232,710.718774185254,131.0988396904002,579.6199344948539
2026-08-10,181310.28,181989.95,182347.52,180820.23,434730000.0,-0.07,57.9335174684689,178833.66386601105,177942.105230817,891.5586351940583,283.19079879113184,608.3678364029265
2026-08-11,179846.69,181017.3,181017.3,179778.98,370240000.0,-0.81,54.25474229745753,178989.51404047088,178083.1855840898,906.3284563810739,407.81833030912026,498.51012607195366
