Date,Close,Open,High,Low,Volume,Change
2017-08-28,41974.22,42468.78,42598.9,41820.23,53370000.0,-1.57
2017-08-29,41233.08,41782.33,41804.88,41046.24,69640000.0,-1.77
2017-08-30,41323.65,41046.29,41558.0,41046.29,69280000.0,0.22
2017-08-31,41206.99,41199.85,41362.87,40842.5,43980000.0,-0.28
2017-09-05,41779.2,41109.65,41833.7,41070.99,59260000.0,1.39
2017-09-06,41389.99,41846.18,42054.07,41324.61,76350000.0,-0.93
2017-09-07,40958.65,41346.46,41477.84,40686.09,77790000.0,-1.04
2017-09-08,41401.02,41227.88,41635.74,41169.97,78230000.0,1.08
2017-09-11,41126.83,41534.69,41552.05,41062.47,50380000.0,-0.66
2017-09-12,41279.3,41265.57,41411.18,41024.54,57220000.0,0.37
2017-09-13,42310.12,41407.04,42346.23,41387.3,84250000.0,2.5
2017-09-14,42683.57,42392.65,42732.51,42171.26,80410000.0,0.88
2017-09-15,42787.19,42700.14,43014.42,42538.05,97950000.0,0.24
2017-09-18,42841.41,42833.86,42924.93,42489.69,59060000.0,0.13
2017-09-19,43253.26,42889.52,43297.41,42889.52,95140000.0,0.96
2017-09-20,43347.03,43309.42,43435.92,43145.83,105630000.0,0.22
2017-09-21,42775.04,43338.68,43386.73,42705.66,82280000.0,-1.32
2017-09-22,42750.19,42771.66,42921.13,42572.04,52080000.0,-0.06
2017-09-25,42743.65,42815.23,43087.07,42628.37,67650000.0,-0.02
2017-09-26,42666.23,42844.8,42957.71,42599.64,93920000.0,-0.18
2017-09-27,42290.15,42563.19,42619.09,42101.68,67990000.0,-0.88
2017-09-28,42362.87,42291.44,42456.53,42195.09,60050000.0,0.17
2017-09-29,42409.27,42391.0,42543.2,42286.6,92310000.0,0.11
2017-10-02,42018.9,42431.54,42434.82,41944.37,41230000.0,-0.92
2017-10-03,41115.78,42043.21,42043.21,41025.28,62870000.0,-2.15
2017-10-04,40461.0,41092.66,41179.88,39869.88,97260000.0,-1.59
2017-10-05,40468.49,40545.27,40819.44,40036.23,83100000.0,0.02
2017-10-06,41312.59,40494.58,41334.93,40494.58,81770000.0,2.09
2017-10-09,41099.99,41334.5,41336.43,41004.66,52190000.0,-0.51
2017-10-10,40610.72,41109.73,41112.27,40287.26,121790000.0,-1.19
2017-10-11,40503.68,40639.75,40776.97,40315.02,52750000.0,-0.26
2017-10-12,40237.53,40558.74,40791.91,39834.1,62700000.0,-0.66
2017-10-13,39846.78,40236.92,40236.92,39478.05,78940000.0,-0.97
2017-10-16,40791.39,39978.4,40813.53,39978.4,55280000.0,2.37
2017-10-17,40724.96,40892.36,41353.23,40692.09,81060000.0,-0.16
2017-10-18,40733.45,40760.07,40872.48,40224.2,49260000.0,0.02
2017-10-19,41558.07,40826.57,41614.28,40821.33,113030000.0,2.02
2017-10-20,42087.89,41687.59,42155.72,41471.24,111820000.0,1.27
2017-10-23,41483.54,42148.54,42161.8,41414.12,64060000.0,-1.44
2017-10-24,41291.68,41446.6,41457.26,40913.93,64940000.0,-0.46
2017-10-25,41595.32,41305.3,41626.86,41294.95,48110000.0,0.74
2017-10-26,41409.49,41637.09,41745.76,41355.45,65900000.00000001,-0.45
2017-10-27,41105.4,41412.68,41420.05,40903.7,79490000.0,-0.73
2017-10-30,40324.32,41168.19,41173.38,40258.58,53200000.0,-1.9
2017-10-31,39617.19,40302.72,40307.98,39557.12,93500000.0,-1.75
2017-11-01,40453.64,39662.8,40558.97,39660.13,63510000.0,2.11
2017-11-02,40498.87,40508.89,40842.25,40353.48,66959999.99999999,0.11
2017-11-03,41064.0,40506.92,41115.5,40453.03,60900000.0,1.4
2017-11-06,41030.77,41160.67,41232.17,40928.27,45750000.0,-0.08
2017-11-07,41049.22,41120.12,41262.45,41003.05,53270000.0,0.04
2017-11-08,41259.16,41037.59,41293.8,40970.62,57220000.0,0.51
2017-11-09,41790.16,41403.17,41851.33,41390.34,78830000.0,1.29
2017-11-10,41435.7,41836.35,41836.35,41390.81,54440000.0,-0.85
2017-11-13,41239.89,41435.7,41435.7,41141.85,34170000.0,-0.47
2017-11-14,40943.78,41202.55,41316.74,40899.5,57490000.0,-0.72
2017-11-15,40662.79,40814.42,40904.35,40585.54,47870000.0,-0.69
2017-11-16,40813.31,40705.44,40886.03,40686.62,51540000.0,0.37
2017-11-17,40844.4,40832.14,40910.17,40637.15,58020000.0,0.08
2017-11-20,40316.93,40843.94,40923.09,40260.05,44350000.0,-1.29
2017-11-21,40548.83,40353.11,40603.55,40271.53,43460000.0,0.58
2017-11-22,40591.87,40643.09,40741.91,40465.52,117580000.0,0.11
2017-11-23,40266.21,40626.0,40712.65,40136.86,43660000.0,-0.8
2017-11-24,40248.41,40276.63,40368.35,40082.7,61540000.0,-0.04
2017-11-27,40032.17,40152.72,40152.72,39932.93,74320000.0,-0.54
2017-11-28,39634.13,40060.49,40125.75,39564.27,68940000.0,-0.99
2017-11-29,39672.89,39647.23,39760.5,39462.71,73090000.0,0.1
2017-11-30,40010.36,39706.17,40091.48,39702.84,126120000.0,0.85
2017-12-04,40049.8,40048.76,40131.37,39931.52,47290000.0,0.1
2017-12-05,39945.41,40072.17,40084.97,39892.34,67870000.0,-0.26
2017-12-06,39907.32,39960.06,40062.62,39825.23,49270000.0,-0.1
2017-12-07,38784.66,39880.82,39880.82,38769.09,71110000.0,-2.81
2017-12-08,39080.0,38645.26,39339.65,38431.78,80650000.0,0.76
2017-12-11,38481.7,39059.48,39437.43,38374.73,57160000.0,-1.53
2017-12-12,38525.11,38504.71,38620.66,37736.73,107740000.0,0.11
2017-12-13,38819.65,38588.04,38884.89,38527.62,70080000.0,0.76
2017-12-14,38223.55,38825.74,38825.74,38126.85,54160000.0,-1.54
2017-12-15,38645.9,38214.21,38919.03,38192.7,94860000.0,1.1
2017-12-18,38383.97,38660.09,38703.15,38337.37,25410000.0,-0.68
2017-12-19,37919.42,38418.88,38443.12,37768.25,55910000.0,-1.21
2017-12-20,38208.06,37963.09,38323.55,37842.52,74980000.0,0.76
2017-12-21,38715.77,38216.76,38793.99,38014.84,81300000.0,1.33
2017-12-22,39428.21,38770.46,39525.21,38710.53,98500000.0,1.84
2017-12-26,39525.75,39524.24,39719.13,39293.37,89190000.0,0.25
2017-12-27,40146.73,39614.37,40160.47,39614.37,107270000.0,1.57
2017-12-28,40371.31,40235.08,40463.66,40031.34,94200000.0,0.56
2017-12-29,40471.48,40400.82,40644.74,40271.18,126860000.0,0.25
2018-01-01,40711.04,40470.44,40815.96,40169.62,51410000.0,0.59
2018-01-02,41486.87,40676.19,41566.76,40534.79,137600000.0,1.91
2018-01-03,41544.27,41539.93,41819.75,41289.17,150640000.0,0.14
2018-01-04,41908.71,41600.4,41995.66,41600.4,127650000.0,0.88
2018-01-05,42523.99,41876.62,42584.96,41821.85,109960000.0,1.47
2018-01-08,43112.12,42634.49,43256.57,42634.49,125690000.0,1.38
2018-01-09,42814.34,43188.71,43251.4,42566.51,118670000.0,-0.69
2018-01-10,43630.74,42888.33,43659.45,42881.88,143750000.0,1.91
2018-01-11,43395.28,43693.6,43824.02,43140.94,163180000.0,-0.54
2018-01-12,42933.72,43426.86,43436.2,42754.3,108960000.0,-1.06
2018-01-15,42347.49,42891.16,42897.82,42270.38,55750000.0,-1.37
2018-01-16,42939.68,42358.99,43142.59,42324.27,73610000.0,1.4
2018-01-17,43358.97,42936.43,43386.27,42874.39,64030000.0,0.98
2018-01-18,43580.88,43626.06,44004.13,43192.75,124530000.0,0.51
2018-01-19,44178.83,43647.33,44203.13,43609.16,97360000.0,1.37
2018-01-22,44897.69,44225.24,44951.21,44121.97,135800000.0,1.63
2018-01-23,44907.2,44897.69,44970.78,44465.31,113420000.0,0.02
2018-01-24,45063.21,45037.35,45494.52,44781.83,173350000.0,0.35
2018-01-25,44816.71,45063.21,45179.0,44729.81,101410000.0,-0.55
2018-01-26,44551.13,44825.78,44825.78,44196.57,131050000.00000001,-0.59
2018-01-29,44457.3,44724.44,44855.77,44337.72,87130000.0,-0.21
2018-01-30,44233.11,44492.11,44615.1,44081.23,71900000.0,-0.5
2018-01-31,44049.05,44252.94,44533.76,43996.42,80160000.0,-0.42
2018-02-01,44255.48,44103.07,44436.39,44103.07,70700000.0,0.47
2018-02-02,44301.2,44341.88,44637.02,44252.88,93170000.0,0.1
2018-02-06,43885.51,43965.88,43965.88,43498.24,83380000.0,-0.94
2018-02-07,44096.49,44039.51,44299.87,44034.24,108920000.0,0.48
2018-02-08,43679.87,44079.12,44151.54,43629.82,96620000.0,-0.94
2018-02-09,43808.8,43533.11,43826.6,43286.24,80140000.0,0.3
2018-02-12,43515.08,43795.2,43900.2,43461.25,65910000.0,-0.67
2018-02-13,43690.36,43582.09,43878.33,43548.81,61850000.0,0.4
2018-02-14,43353.04,43675.68,43781.77,43215.72,77840000.0,-0.77
2018-02-15,42942.35,43377.08,43451.31,42859.85,83850000.0,-0.95
2018-02-16,43627.1,42916.87,43691.28,42916.87,63840000.0,1.59
2018-02-19,43572.67,43753.08,43945.62,43512.09,39230000.0,-0.12
2018-02-20,43294.95,43587.98,43588.77,42864.82,68890000.0,-0.64
2018-02-21,42919.78,43509.98,43623.59,42834.21,78210000.0,-0.87
2018-02-22,43528.51,42701.29,43627.86,42384.18,67530000.0,1.42
2018-02-23,43267.2,43746.75,43797.11,43014.03,96110000.0,-0.6
2018-02-26,42911.02,43443.68,43490.69,42804.5,55130000.0,-0.82
2018-02-27,42994.96,42900.85,43116.82,42606.88,64530000.0,0.2
2018-02-28,43239.44,43022.0,43323.18,43016.54,50020000.0,0.57
2018-03-01,43510.39,43259.45,43634.1,43176.04,79830000.0,0.63
2018-03-02,43740.49,43567.18,43759.13,43412.47,84420000.0,0.53
2018-03-05,43829.07,43797.53,43875.0,43654.69,44750000.0,0.2
2018-03-06,43705.1,43852.32,44044.01,43660.46,61330000.0,-0.28
2018-03-07,43441.18,43712.63,43724.56,43416.45,45530000.0,-0.6
2018-03-08,43072.74,43416.46,43475.56,42940.7,69030000.0,-0.85
2018-03-09,43011.26,43089.18,43188.55,42860.98,53890000.0,-0.14
2018-03-12,43410.93,43020.08,43479.5,43011.86,31210000.0,0.93
2018-03-13,43618.07,43431.31,43707.13,43354.13,60040000.0,0.48
2018-03-14,43407.72,43601.78,43601.95,43346.39,47240000.0,-0.48
2018-03-15,43495.07,43409.07,43509.56,43366.67,39440000.0,0.2
2018-03-16,43363.21,43513.82,43525.59,43314.22,54220000.0,-0.3
2018-03-19,43539.6,43362.88,43620.81,43311.85,36110000.0,0.41
2018-03-20,44309.74,43542.12,44404.86,43542.12,92620000.0,1.77
2018-03-21,44645.95,44450.27,44840.69,44443.51,82640000.0,0.76
2018-03-22,45030.22,44705.94,45032.41,44659.33,89210000.0,0.86
2018-03-26,45083.57,45019.02,45118.16,44784.81,56930000.0,0.12
2018-03-27,45004.19,45100.61,45307.45,44936.12,104100000.0,-0.18
2018-03-28,45172.99,45032.93,45232.77,44899.51,142670000.0,0.38
2018-03-29,45489.62,45157.83,45506.11,45155.51,163040000.0,0.7
2018-03-30,45560.3,45483.29,45604.59,45391.71,109230000.0,0.16
2018-04-02,45741.43,45624.13,45771.4,45413.69,128180000.0,0.4
2018-04-03,46013.34,45744.57,46057.53,45692.02,135740000.0,0.59
2018-04-04,46103.61,46058.24,46447.91,46037.54,148450000.0,0.2
2018-04-05,46560.82,46325.39,46656.93,46085.1,113580000.0,0.99
2018-04-06,46637.62,46783.54,47144.12,46542.82,136410000.0,0.16
2018-04-09,46580.62,46652.16,46828.2,46530.06,100590000.0,-0.12
2018-04-10,46476.73,46599.81,46679.69,46407.1,74860000.0,-0.22
2018-04-11,46486.49,46557.41,46759.47,46472.15,106350000.0,0.02
2018-04-12,46331.71,46576.74,46577.98,46219.85,153290000.0,-0.33
2018-04-13,46071.86,46310.41,46349.69,46036.23,105270000.0,-0.56
2018-04-16,45682.24,46095.83,46095.83,45610.22,68260000.0,-0.85
2018-04-17,45801.73,45690.11,45881.84,45484.94,73710000.0,0.26
2018-04-18,45478.63,45835.14,46003.96,45423.95,85230000.0,-0.71
2018-04-19,45387.77,45460.8,45492.33,45122.75,111170000.0,-0.2
2018-04-20,45259.34,45400.36,45525.73,45153.92,57830000.0,-0.28
2018-04-23,45371.95,45235.4,45452.98,45191.0,61790000.0,0.25
2018-04-24,45876.7,45426.1,45911.61,45409.5,84500000.0,1.11
2018-04-25,45718.34,45885.72,45942.1,45681.74,104640000.0,-0.35
2018-04-26,45460.87,45769.04,45780.94,45427.19,86790000.0,-0.56
2018-04-27,45542.78,45470.35,45671.76,45458.25,98490000.0,0.18
2018-04-30,45488.86,45752.81,45841.4,45424.87,155960000.0,-0.12
2018-05-02,45196.37,45471.74,45484.39,45160.64,64760000.00000001,-0.64
2018-05-03,44746.63,45214.42,45259.77,44556.18,73750000.0,-1.0
2018-05-04,44536.91,44750.79,44785.32,44467.44,68780000.0,-0.47
2018-05-07,44378.52,44546.19,44763.37,44321.88,59940000.0,-0.36
2018-05-08,44066.96,44364.02,44440.1,43925.64,80070000.0,-0.7
2018-05-09,43795.0,44163.86,44249.13,43386.63,80670000.0,-0.62
2018-05-10,43855.78,43877.06,44139.12,43735.44,74290000.0,0.14
2018-05-11,43594.79,43869.07,44027.58,43550.68,86300000.0,-0.6
2018-05-14,42498.86,43543.08,43543.08,42431.44,97490000.0,-2.51
2018-05-15,42459.53,42478.99,42608.08,41845.31,111340000.0,-0.09
2018-05-16,42301.2,42467.22,42579.81,42198.84,39630000.0,-0.37
2018-05-17,41869.65,42272.84,42277.0,41833.6,33400000.0,-1.02
2018-05-18,41623.52,41886.77,41974.35,41458.12,55390000.0,-0.59
2018-05-21,41648.65,41721.39,41912.68,41591.44,52320000.0,0.06
2018-05-22,42744.82,41657.6,42770.41,41657.6,92270000.0,2.63
2018-05-23,42772.25,42794.31,43060.68,42676.51,76690000.0,0.06
2018-05-24,42536.16,42776.83,42838.15,42446.82,68990000.0,-0.55
2018-05-25,42074.09,42549.15,42570.77,42000.47,63100000.0,-1.09
2018-05-28,42138.57,42051.93,42543.27,41872.34,85250000.0,0.15
2018-05-29,42622.74,42146.76,42667.69,42112.75,67530000.0,1.15
2018-05-30,42546.48,42667.17,42773.81,42337.51,84020000.0,-0.18
2018-05-31,42846.64,42574.6,42919.72,42496.37,98880000.0,0.71
2018-06-01,42912.81,42780.91,42969.38,42749.42,38550000.0,0.15
2018-06-04,43268.29,42903.41,43293.91,42832.94,73120000.0,0.83
2018-06-05,43702.58,43295.58,43747.18,43197.44,122610000.0,1.0
2018-06-06,44144.2,43767.67,44170.72,43679.68,158930000.0,1.01
2018-06-07,43948.11,44178.85,44332.86,43894.34,169880000.0,-0.44
2018-06-11,43931.16,44046.0,44244.07,43838.17,104450000.0,-0.04
2018-06-12,43228.9,43893.15,43968.33,43143.0,86900000.0,-1.6
2018-06-13,43507.5,43217.2,43589.72,43217.2,72360000.0,0.64
2018-06-14,43680.68,43535.38,43731.13,43459.47,72200000.0,0.4
2018-06-19,43682.84,43699.37,43825.11,43511.65,63740000.0,0.0
2018-06-20,43002.83,43683.32,43746.21,42954.89,91520000.0,-1.56
2018-06-21,42358.61,42881.74,42894.63,42296.07,153720000.0,-1.5
2018-06-22,41637.38,42336.83,42499.86,41561.76,120520000.0,-1.7
2018-06-25,40978.23,41642.41,41843.09,40900.74,107450000.0,-1.58
2018-06-26,41246.09,41006.75,41526.57,40990.44,91300000.0,0.65
2018-06-27,41717.99,41281.45,41817.21,41281.45,104010000.0,1.14
2018-06-28,41997.85,41710.35,42077.66,41539.29,97000000.0,0.67
2018-06-29,41910.9,41998.66,42081.88,41750.01,90720000.0,-0.21
2018-07-02,41734.05,41948.67,42136.52,41609.9,43090000.0,-0.42
2018-07-03,41564.42,41738.36,41749.14,41513.95,42320000.0,-0.41
2018-07-04,40345.68,41548.23,41548.23,40274.72,74720000.0,-2.93
2018-07-05,40238.81,40350.51,40755.22,40106.01,93330000.0,-0.26
2018-07-06,40284.14,40223.75,40435.97,40028.64,75860000.0,0.11
2018-07-09,39288.48,40340.52,40372.9,39067.15,75600000.0,-2.47
2018-07-10,39452.81,39261.36,39569.79,38561.31,116620000.0,0.42
2018-07-11,39586.76,39467.64,40061.59,39209.4,72460000.0,0.34
2018-07-12,39875.12,39570.24,39916.44,39236.73,59180000.0,0.73
2018-07-13,40271.0,39856.68,40388.55,39851.61,87180000.0,0.99
2018-07-16,39665.77,40394.3,40464.86,39396.37,93220000.0,-1.5
2018-07-17,39932.98,39658.99,40012.61,39330.88,86400000.0,0.67
2018-07-18,40897.9,40017.55,40980.3,40005.24,131270000.00000001,2.42
2018-07-19,41795.59,41298.73,41896.08,41298.73,178970000.0,2.19
2018-07-20,41221.75,41810.96,41810.96,41157.45,116450000.0,-1.37
2018-07-23,40463.98,41217.85,41219.17,40418.18,61170000.0,-1.84
2018-07-24,41339.22,40494.45,41461.83,40487.07,107580000.0,2.16
2018-07-26,42089.16,42106.57,42136.06,41696.26,129860000.00000001,1.81
2018-07-27,42786.45,42089.56,42845.49,42014.05,187530000.0,1.66
2018-07-30,43556.63,43045.59,43605.04,43045.59,176410000.0,1.8
2018-07-31,42712.43,43638.77,43638.86,42603.43,158010000.0,-1.94
2018-08-01,42810.04,42742.89,42940.53,42527.44,123660000.0,0.23
2018-08-02,42330.32,42936.7,42976.17,42286.2,170120000.0,-1.12
2018-08-03,42505.05,42233.74,42553.37,42097.07,114140000.0,0.41
2018-08-06,42808.66,42564.41,42854.32,42453.88,76540000.0,0.71
2018-08-07,42760.13,42838.3,42993.18,42705.04,129180000.0,-0.11
2018-08-08,42731.86,42784.8,42857.12,42639.24,92950000.0,-0.07
2018-08-09,42923.95,42760.66,42960.94,42696.35,107400000.0,0.45
2018-08-10,42842.18,42957.1,43115.52,42798.88,137710000.0,-0.19
2018-08-13,42637.58,42813.29,42857.58,42594.14,87290000.0,-0.48
2018-08-15,42446.56,42764.95,42852.57,42368.48,74880000.0,-0.45
2018-08-16,41960.8,42422.98,42483.11,41750.54,83620000.0,-1.14
2018-08-17,42446.62,42006.53,42552.84,41991.98,111780000.0,1.16
2018-08-20,42425.1,42610.88,42701.54,42309.05,71270000.0,-0.05
2018-08-24,42588.29,42445.43,42618.16,42280.54,49170000.0,0.38
2018-08-27,42745.78,42618.01,42871.15,42618.01,106930000.0,0.37
2018-08-28,42544.47,42730.05,42843.36,42516.35,75610000.0,-0.47
2018-08-29,42249.44,42564.34,42628.34,42157.63,58720000.0,-0.69
2018-08-30,41863.52,42261.44,42273.52,41659.26,85930000.0,-0.91
2018-08-31,41742.24,41888.23,42006.03,41626.7,88500000.0,-0.29
2018-09-03,41581.96,41731.76,41736.28,41192.04,80840000.0,-0.38
2018-09-04,41753.89,41594.98,41790.77,41555.96,65129999.99999999,0.41
2018-09-05,41620.96,41766.77,41805.34,41495.41,70460000.0,-0.32
2018-09-06,41266.39,41609.97,41715.01,41223.56,97340000.0,-0.85
2018-09-07,40854.77,41329.63,41416.74,40793.7,70050000.0,-1.0
2018-09-10,40684.05,40860.6,40927.49,40369.17,60270000.0,-0.42
2018-09-11,40759.53,40723.4,40943.19,40519.03,77720000.0,0.19
2018-09-12,40522.04,40768.98,40824.38,40424.09,69640000.0,-0.58
2018-09-13,41049.91,40498.05,41150.41,40339.04,93500000.0,1.3
2018-09-14,40920.31,41147.91,41230.69,40790.06,80630000.0,-0.32
2018-09-17,40520.47,40933.53,40961.36,40255.23,69400000.0,-0.98
2018-09-18,41238.07,40540.53,41270.43,40438.03,83320000.0,1.77
2018-09-19,41320.13,41299.73,41357.34,41100.58,95320000.0,0.2
2018-09-24,41004.55,41394.97,41533.64,40899.28,54850000.0,-0.76
2018-09-25,41036.3,41018.81,41193.18,40957.32,54640000.0,0.08
2018-09-26,40909.91,41073.37,41139.37,40717.78,77040000.0,-0.31
2018-09-27,40851.8,40904.34,40972.79,40383.23,95300000.0,-0.14
2018-09-28,40998.59,40862.69,41047.08,40622.11,98750000.0,0.36
2018-10-01,40929.44,40985.03,41029.06,40709.29,71480000.0,-0.17
2018-10-02,40800.25,40974.07,41214.48,40739.76,66599999.99999999,-0.32
2018-10-03,40560.19,40818.6,40838.86,40471.3,52640000.0,-0.59
2018-10-04,40087.12,40568.92,40603.73,39993.98,54990000.0,-1.17
2018-10-05,39226.35,40081.75,40136.32,39030.03,87370000.0,-2.15
2018-10-08,37898.29,39224.88,39297.31,37769.61,113820000.0,-3.39
2018-10-09,38504.84,37965.23,39027.34,37965.23,125040000.0,1.6
2018-10-10,38792.09,38551.3,38826.8,37894.09,112570000.0,0.75
2018-10-11,38398.3,38743.35,38743.35,38256.7,84710000.0,-1.02
2018-10-12,37517.93,38445.08,38445.08,37405.4,92220000.0,-2.29
2018-10-15,36767.57,37453.24,37575.89,36274.25,105520000.0,-2.0
2018-10-16,36663.38,36784.07,37339.49,36491.56,92130000.0,-0.28
2018-10-17,37647.34,36686.2,37704.08,36684.95,101310000.0,2.68
2018-10-18,37982.25,37806.08,38189.16,37438.38,116460000.0,0.89
2018-10-19,38430.27,38019.32,38467.41,37759.95,115560000.0,1.18
2018-10-22,38345.42,38505.97,38783.87,38266.93,138850000.0,-0.22
2018-10-23,37714.9,38345.42,38365.32,37582.69,117840000.0,-1.64
2018-10-24,39271.12,38580.29,39296.33,38580.29,167680000.0,4.13
2018-10-25,39631.91,39697.7,40069.4,39409.49,200460000.0,0.92
2018-10-26,40556.45,39736.39,40604.91,39375.42,237220000.0,2.33
2018-10-29,41453.76,40556.45,41513.63,40556.45,279100000.0,2.21
2018-10-30,41609.03,41648.88,41792.81,41366.58,220160000.0,0.37
2018-10-31,41649.36,41611.95,41825.55,41237.48,178970000.0,0.1
2018-11-01,41716.1,41616.27,41827.05,41454.54,151710000.0,0.16
2018-11-02,42004.09,41701.98,42243.83,41607.16,209720000.0,0.69
2018-11-05,41493.96,41892.22,41892.22,41033.87,145500000.0,-1.21
2018-11-06,40958.53,41432.27,41554.31,40755.79,142330000.0,-1.29
2018-11-07,41543.98,41326.74,41597.93,41231.19,169720000.0,1.43
2018-11-08,41367.38,41623.58,41650.7,41284.64,133410000.0,-0.43
2018-11-09,41388.88,41332.75,41567.19,41208.35,139980000.0,0.05
2018-11-12,41096.33,41414.31,41572.17,41052.97,96970000.0,-0.71
2018-11-13,41152.28,41112.26,41202.42,40760.59,91310000.0,0.14
2018-11-14,40994.05,40874.22,41322.77,40763.44,146560000.0,-0.38
2018-11-15,41428.63,41018.6,41477.9,40942.26,145160000.0,1.06
2018-11-16,41660.75,41536.07,41804.81,41439.41,107560000.0,0.56
2018-11-19,41352.77,41682.92,41682.92,41240.51,68040000.0,-0.74
2018-11-20,41419.24,41376.42,41465.81,41214.11,79640000.0,0.16
2018-11-22,40874.03,41367.89,41367.89,40795.96,88920000.0,-1.32
2018-11-23,40869.28,40839.64,40899.47,40655.08,69740000.0,-0.01
2018-11-26,40771.55,40882.1,41144.09,40664.17,68880000.0,-0.24
2018-11-27,40894.22,40825.54,40925.43,40520.47,70710000.0,0.3
2018-11-28,40704.8,40944.66,41081.23,40653.71,76390000.0,-0.46
2018-11-29,40638.83,40717.95,40781.43,40462.91,53320000.0,-0.16
2018-11-30,40496.03,40625.67,40936.73,40339.93,212880000.0,-0.35
2018-12-03,39160.6,40383.27,40383.44,39015.62,102660000.0,-3.3
2018-12-04,39602.87,38889.68,39657.96,38889.24,140550000.0,1.13
2018-12-05,39303.11,39607.1,39607.1,38719.62,87960000.0,-0.76
2018-12-06,38300.62,39371.09,39448.28,38247.01,121440000.0,-2.55
2018-12-07,38562.05,38300.33,38651.88,37779.67,91390000.0,0.68
2018-12-10,39299.62,38826.23,39438.68,38826.23,113190000.0,1.91
2018-12-11,38851.96,39338.68,39338.68,38801.13,84430000.0,-1.14
2018-12-12,38307.44,38770.56,38810.15,38130.07,107040000.0,-1.4
2018-12-13,38011.63,38328.51,38464.79,37767.01,57730000.0,-0.77
2018-12-14,38585.66,38062.64,38597.68,38033.83,65900000.00000001,1.51
2018-12-17,38309.17,38542.41,38579.06,38203.63,46130000.0,-0.72
2018-12-18,38115.81,38245.98,38323.44,37979.03,68150000.0,-0.5
2018-12-19,38063.15,38051.78,38179.27,37859.18,70420000.0,-0.14
2018-12-20,38236.52,38069.42,38379.69,38014.48,81890000.0,0.46
2018-12-21,38251.04,38241.05,38487.37,37845.42,98560000.0,0.04
2018-12-24,38308.92,38222.81,38347.25,37934.01,57690000.0,0.15
2018-12-26,38218.07,38318.41,38358.08,38168.54,61080000.0,-0.24
2018-12-27,37853.57,38382.24,38460.1,37701.16,69740000.0,-0.95
2018-12-28,37167.02,37368.8,37368.8,36918.66,133400000.0,-1.81
2018-12-31,37066.67,37071.76,37206.17,36802.4,164220000.0,-0.27
2019-01-01,37995.76,37067.98,38046.98,37046.21,63470000.0,2.51
2019-01-02,37795.25,38046.7,38449.04,37710.38,88050000.0,-0.53
2019-01-03,37542.01,37807.99,37928.37,37374.05,46100000.0,-0.67
2019-01-04,37547.49,37565.24,37813.99,37474.66,37890000.0,0.01
2019-01-07,38562.4,37621.24,38626.8,37621.24,103490000.0,2.7
2019-01-08,39052.5,38632.14,39148.92,38599.75,105120000.0,1.27
2019-01-09,38921.69,39201.03,39267.53,38816.5,96860000.0,-0.33
2019-01-10,39090.28,39023.67,39225.55,38997.55,66450000.0,0.43
2019-01-11,39049.08,39116.62,39278.2,38780.18,91600000.0,-0.11
2019-01-14,39412.55,39177.03,39504.49,39139.43,83820000.0,0.93
2019-01-15,39614.17,39430.2,39711.92,39358.16,89300000.0,0.51
2019-01-16,39271.94,39608.15,39622.47,39225.41,69180000.0,-0.86
2019-01-17,39243.89,39265.66,39294.47,38780.37,78830000.0,-0.07
2019-01-18,39306.5,39243.22,39390.77,39091.52,121610000.0,0.16
2019-01-21,39543.77,39345.13,39812.36,39345.13,77050000.0,0.6
2019-01-22,39902.21,39557.26,39959.22,39485.76,88460000.0,0.91
2019-01-23,40057.85,39971.54,40198.28,39905.03,106620000.0,0.39
2019-01-24,40289.16,40592.67,40609.03,40221.34,158760000.0,0.58
2019-01-25,40264.78,40307.01,40379.95,40165.72,116780000.0,-0.06
2019-01-28,40420.09,40277.09,40465.15,40261.39,68020000.0,0.39
2019-01-29,40624.39,40421.95,40647.97,40307.23,73700000.0,0.51
2019-01-30,40607.12,40644.33,40776.92,40530.69,53850000.0,-0.04
2019-01-31,40799.52,40635.66,40860.79,40635.66,125880000.0,0.47
2019-02-01,41112.71,40810.7,41207.97,40793.36,127550000.0,0.77
2019-02-04,41614.39,41209.08,41630.13,41209.08,138380000.0,1.22
2019-02-06,41505.68,41693.37,41766.93,41417.82,118360000.0,-0.26
2019-02-07,41332.75,41529.25,41606.27,41289.12,64170000.0,-0.42
2019-02-08,40887.35,41358.68,41453.1,40790.6,124640000.0,-1.08
2019-02-11,40326.53,41038.02,41076.26,40218.37,87570000.0,-1.37
2019-02-12,40596.28,40326.19,40637.26,40269.0,91160000.0,0.67
2019-02-13,40544.11,40692.74,40839.09,40484.58,102390000.0,-0.13
2019-02-14,40506.98,40544.99,40589.15,40318.01,58300000.0,-0.09
2019-02-15,40486.67,40515.2,40646.39,40361.03,46640000.0,-0.05
2019-02-18,40219.47,40605.13,40654.65,40000.11,57940000.0,-0.66
2019-02-19,39957.07,40242.45,40320.58,39941.97,56020000.0,-0.65
2019-02-20,40279.38,39943.99,40330.04,39688.75,89400000.0,0.81
2019-02-21,40070.71,40317.66,40416.53,39882.23,76300000.0,-0.52
2019-02-22,40016.13,39982.37,40082.21,39799.93,66269999.99999999,-0.14
2019-02-25,39606.79,39990.34,40046.25,39550.65,44190000.0,-1.02
2019-02-26,38821.67,39421.88,39421.88,38726.73,104830000.0,-1.98
